"ToxPi Score","HClust Group","KMeans Group","Name","Source","DemographicsAge!1/28!0x0072b2ff","DemographicsFemaleLed!1/28!0x0066a0ff","DemographicsImmigration!1/28!0x004f7cff","DemographicsDisability!1/28!0x00446aff","DemographicsSingleParent!1/28!0x003858ff","DemographicsMobility!1/28!0x002d47ff","DemographicsLiveAlone!1/28!0x002235ff","Economic IndicatorsIncomePoverty!1/24!0x009e73ff","Economic IndicatorsServiceManualJobs!1/24!0x008e67ff","Economic IndicatorsGini!1/24!0x007e5cff","Economic IndicatorsEmployment!1/24!0x006e50ff","Economic IndicatorsEducation!1/24!0x005e45ff","Economic IndicatorsVehicleAvail!1/24!0x004f39ff","Residential DensityPopDensity!1/28!0xe69f00ff","Residential DensityGroupQuarters!1/28!0xcf8f00ff","Residential DensityOccPerRoom!1/28!0xb87f00ff","Residential DensityStrAge!1/28!0xa16f00ff","Residential DensityStrAttached!1/28!0x8a5f00ff","Residential DensityMove1Yr!1/28!0x734f00ff","Residential DensityVacancy!1/28!0x5c3f00ff","Health StatusLifestyle!1/16!0xcc79a7ff","Health StatusCondition!1/16!0xb76c96ff","Health StatusPreventive!1/16!0xa36085ff","Health StatusLackInsurance!1/16!0x8e5474ff"
"0.3759029552475376","1","1","","11105","0.39828921670841994","0.1355156213912615","0.3793274099268309","0.34028962426123444","0.25848875883936845","0.23529583583856972","0.40886220675777796","0.24119508391298672","0.3048266981380673","0.1862012606127282","0.2626884260542235","0.4631548432198863","0.2608812703492185","0.005449114571736343","0.19467194582891884","0.9549717982092848","0.9724343570460064","0.27905163542213","0.23931542294150687","0.7478406780437502","0.44086480453973154","0.45736149047203256","0.4913456830311247","0.30759389346718347"
"0.3758054728811092","1","1","","11694","0.6983036528751174","0.09312326458594905","0.16786659001230264","0.6019865825636413","0.26041158783154844","0.09482271500127383","0.5747128355812339","0.33396595285915326","0.3348977459779391","0.29983257591232754","0.2741554370472754","0.1332623115435543","0.10689552509694286","0.5757727378161256","0.0798911190106227","0.7708627720759583","0.6654491519546721","0.23993206540664247","0.20768991226806358","0.7183901087080248","0.42096360938623745","0.689501537313246","0.37204456874478953","0.25643904939562556"
"0.37117073800257927","1","1","","11201","0.4009532029212503","0.16689011073463136","0.30316831640634284","0.2813038680238659","0.2945503112562288","0.30307009671253754","0.5487468288268191","0.1607495014702171","0.5889211953649439","0.3126480674800016","0.10502822859896946","0.7029040030408692","0.36366005850425787","0.4759205335749788","0.19278877126183586","0.6435713240354112","0.9863403351917127","0.7020980866715398","0.18483580457540288","0.5185397041600229","0.32032740518950276","0.3470919443255383","0.24763998343505803","0.10423998486923453"
"0.36913344289575833","1","1","","11428","0.5950263723067382","0.2659667405996083","0.4084764157201869","0.3544219346902477","0.31041101302085633","0.11104723734158323","0.0890567805244767","0.37348624322123725","0.1388129863147262","0.37599465158769113","0.37222800150484153","0.0927271781096657","0.13507289413899076","0.008216734932545247","0.1476357236024325","0.9855498937163514","0.3299111277646005","0.11300838426203313","0.16217022698837097","0.7490078159224856","0.6219200694568462","0.6101101264893855","0.5678164443102957","0.4684130086951132"
"0.36912245464730964","1","1","","10016","0.2492093601605875","0.03588611918179815","0.4082558940779453","0.21643165632193656","0.156465855572208","0.3880381774945718","0.8657878093067595","0.0868991338150725","0.570119816345333","0.17207590626411068","0.04660891711353144","0.8835606293092384","0.6896862020217069","0.21025646155341807","0.1219646068467672","0.709054206145632","0.9909077236364983","0.7264706343562037","0.3698190150824882","0.5432235693442815","0.31462439069907594","0.2766202597634367","0.2122057672792378","0.046005926275246745"
"0.36878280506553457","1","1","","10021","0.6672841467693924","0.0436258186497178","0.30120104862107516","0.26604409122718425","0.13692823624572711","0.41236088322770165","0.8181372563475164","0.03491444171538315","0.8235571811305865","0.13051194362973756","0.013289483445923516","0.6612832353247232","0.901901635108964","0.09478833005707873","0.10897338793737855","0.7182156070448237","0.9854122695288344","0.705190487244367","0.42054859387079174","0.5419605206752636","0.20205447043482047","0.40392130110448515","0.02313269173566527","0.006442178995644243"
"0.3672532050468675","1","1","","11358","0.5855944847231802","0.13735325727037812","0.5694781664316828","0.2697717330819061","0.20984173123187508","0.10098879333567307","0.240050129241038","0.36037208724744524","0.3575431279470171","0.28171102100699297","0.41109347827610637","0.14952318540588233","0.11804099180722122","0.017280943996474535","0.13920000517650488","0.9044165431906209","0.6226630995604362","0.08507927383968546","0.11311519017206864","0.796731331966332","0.4801603279458959","0.5736584014853757","0.5861727011962836","0.3791669604897721"
"0.3657588223016554","1","1","","10018","0.05085458809914231","0.05336399087192832","0.63817560359354","0.26378343366083706","0.24832639340609278","0.31567463761134235","0.8243522265476498","0.17524940204062067","0.5883711877679477","0.1682701082377464","0.10522422672662947","0.9277455233485449","0.29700903419308744","0.10763166398662519","0.19894771906293376","0.1635444904778959","0.9882235538062344","0.947053272740969","0.3217173579567518","0.5100617357257778","0.4362154693402943","0.21360350178052703","0.3545201073416265","0.12176870869847861"
"0.3649458384168722","1","1","","10017","0.3532454794481675","0.028169094863063383","0.4470195450433503","0.23929373083522587","0.1384292714434819","0.36532995827631154","0.9939749102207938","0.05100619345575916","0.5213726275952939","0.17419202595330596","0.09343398376797","0.8332526800309572","0.6308205859484243","0.08903464584238784","0.16747175735222944","0.7931973291940764","0.9842312460227803","0.7211282150493525","0.4625731752047783","0.513689643251593","0.257492977630626","0.30872270841950283","0.11372540870706042","0.024975682813000014"
"0.3643234011478039","1","1","","10075","0.581120772181047","0.04538649787351529","0.3102395200235142","0.172892349274005","0.12448314913627277","0.48560842205448085","0.8390856067975091","0.06435172893999846","0.7312668941560372","0.09333250080654577","0.013713533553276671","0.7112001097444205","0.9275228506330477","0.060178556686502085","0.18465821661842763","0.764316321661896","0.9873890803164356","0.6732232584041056","0.29317793002241765","0.5478745282079701","0.2293082976708941","0.38216147679198437","0.04773174087632483","0.007352085846433191"
"0.3611842739141592","1","1","","10028","0.5175255265100929","0.04499385365723647","0.31637820934396355","0.20382425784992866","0.08798504349895186","0.46688598826591154","0.7702947547365028","0.04364461346279723","0.7239354492268574","0.1800155018726475","0.035054290094287434","0.7579057217006082","1.0","0.06568129753678538","0.12577764181029583","0.7394655037589335","0.9850149423923384","0.6775017375273613","0.28709471470684933","0.5243883309495537","0.22139068298170805","0.37042728831912514","0.03569099035147974","0.0027956257581746723"
"0.36085371035529173","1","1","","10014","0.30963280683047645","0.0583291016492181","0.33907069170405063","0.2508940788299792","0.2542141174729461","0.2740065730374392","0.9434745607056512","0.06631739064935543","0.7722439367273436","0.31657724121804165","0.02644434638757967","0.8119610671558138","0.42078628671914237","0.13128979627264883","0.05601228109993074","0.991353025712732","0.9652737959215824","0.5859952988882247","0.3184554923422767","0.5060820852793413","0.31398280881432655","0.31292636917079375","0.10273166124809656","0.014988610596219438"
"0.3597724226804736","1","1","","10022","0.6200038619713428","0.05114604062811824","0.3101792682783367","0.2835907948574722","0.17278310525372378","0.32066507545770473","0.8246778194032534","0.030497175579878747","0.846025340439987","0.1549476146753572","0.055544222158467306","0.735392892391004","0.6904215785365523","0.12047913519811439","0.06556740483074411","0.708609604179225","0.9843059970404741","0.7043883445245824","0.5263031889037223","0.4185750686391151","0.15031327288620291","0.43866929748096434","0.0","0.0"
"0.35900248418663777","1","1","","11413","0.6139728473005243","0.6397215373741755","0.3179904314003311","0.3532039794554094","0.6825706470446069","0.15090340693208953","0.13443579192359745","0.3642645818701803","0.056772083063305424","0.3381083866702427","0.23837119136071744","0.11983910006081497","0.1116055498300339","0.08734109889186911","0.14553870989284529","0.8457788872452335","0.47469847594078324","0.03585653171228972","0.11294000768719796","0.6904097552767496","0.6131742008186424","0.6867504164331085","0.27201481898421254","0.33258612994516545"
