ZIP,nevi,nevi_cluster,score_demo,score_economic,score_residential,score_healthstatus,prop_age_under18,prop_age_65plus,female_led_hh_prop,eng_lim_prop,usentry_2010_prop,forborn_prop,uscitizen_no_prop,disability_prop,single_parent_prop,publictrans_taxi_mcycle_bike_walk_prop,travel_time_work_minute,prop_living_alone,poverty1yr_prop,service_manual_prop,gini_index,unemployment_prop,education_less_hs_prop,vehicle_avail_no_prop,pop_density,group_quarters_prop,occ_room_1_01plus_prop,age_structure_2019,str_units_1att_2plus_mobile_boat_rv_van_prop,str_units_20plus,move1yr_prop,str_vacancy_prop,income1yr_neg_median,CSMOKING_CrudePrev,BINGE_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,STROKE_CrudePrev,COPD_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,CHECKUP_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,DENTAL_CrudePrev,CERVICAL_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,MAMMOUSE_CrudePrev,ACCESS2_CrudePrev,score_demo_age,score_demo_femaleled,score_demo_immigration,score_demo_disability,score_demo_singleparent,score_demo_mobility,score_demo_livealone,score_economic_incomepoverty,score_economic_servicemanual,score_economic_gini,score_economic_employment,score_economic_education,score_economic_vehicleavail,score_residential_popdensity,score_residential_groupquarters,score_residential_occperroom,score_residential_structage,score_residential_structattach,score_residential_move1yr,score_residential_vacancy,score_healthstatus_lifestyle,score_healthstatus_condition,score_healthstatus_preventive,score_healthstatus_lackinsurance,nevi_cluster4,nevi_cluster5
10069,0.405333508937676,3,0.445424174101655,0.468155148697819,0.460829168244129,0.246925544707101,0.149480932717999,0.211897255282973,0.0560514163941003,0.0369526349561643,0.284403320517251,0.258013601467111,0.119863336557607,0.0846689336895798,0.291229119606901,0.851004981065035,154971.558173427,0.519711062553292,0.104123018591797,0.0793179239772328,0.576070852562546,0.0287104757201363,0.0432677151734622,0.629690071754156,113909.288244061,0.000377933569599665,0.0431296693326489,44.3896040806413,0.987441256659956,0.934292226047359,0.173700668669798,0.104279586195647,140931.866893369,9.31360213747875,20.7581977167841,15.7811270342482,17.7681807141122,34.6696623755162,23.8095214962351,74.9277386446442,7.2897255282973,9.24107359727957,4.94680592664562,2.32654845761477,4.56133106631042,7.41831430653388,30.1414379402478,2.48741802283216,9.79667233422395,8.71304347826087,8.01887296575176,6.66504402748493,5.57058537770221,5.82997328151566,5.35115622925358,2.73356966852107,4.75810055865922,4.29055122376725,2.79709369179601,8.55217391304348,0.5828446906922,0.201215545282273,0.388213296907194,0.316849861371716,0.355413577710317,0.435231956962328,0.838200289785555,0.118875252227184,1,0.177978673742434,0.0892455524239118,0.698011687304262,0.724819726489119,0.00247639304190791,0.132407520300379,0.505411167786683,0.98729945677279,0.769687201690111,0.207482644930692,0.621039793186342,0.268469993850729,0.480106707089175,0.144736547174575,0.0943889307139227,3,3
10075,0.364323401147804,3,0.365545188191478,0.423564602972221,0.501545413131108,0.166638400296409,0.1586685752037,0.201972913455186,0.0133561643942145,0.00524490044849618,0.221434956924807,0.227117860405848,0.114558082836945,0.0532855097996036,0.110926117492364,0.80996203862589,192266.310559348,0.520151131153282,0.0501563755144583,0.102481190812297,0.519228027967408,0.0150558515914317,0.0117378804469351,0.641499433762284,145223.291614965,0.00918412237354821,0.0570233140179935,63.0307751596565,0.987529879568578,0.768777571049027,0.163997638748085,0.142541791398967,124328.554998899,8.09914666373046,24.1261836599868,12.1253027967408,16.0906793657785,32.7949460471262,20.5780499889892,72.0773067606254,7.02371173750275,8.95954085003303,4.139137855098,1.82677824267782,3.84965866549218,5.44054723629157,28.1835498788813,2.02677824267782,9.14478088526756,7.10421162739485,5.53030169566175,7.81010835569539,2.20629817220877,2.87485135432724,0.670194614950262,1.18972494249184,4.72937678925347,0.768039479235995,2.843305482387,6.08576304778683,0.581120772181047,0.0453864978735153,0.310239520023514,0.172892349274005,0.124483149136273,0.485608422054481,0.839085606797509,0.0643517289399985,0.731266894156037,0.0933325008065458,0.0137135335532767,0.711200109744421,0.927522850633048,0.0601785566865021,0.184658216618428,0.764316321661896,0.987389080316436,0.673223258404106,0.293177930022418,0.54787452820797,0.229308297670894,0.382161476791984,0.0477317408763248,0.00735208584643319,3,3
10128,0.382221232250386,3,0.37214323797356,0.462621766789481,0.489545909098334,0.204574015140171,0.144978578751416,0.186060135973669,0.0359739139631276,0.0149234824282491,0.230262404962991,0.230863718673574,0.111196302913382,0.081322991420709,0.200483778017556,0.843170485887198,165345.204904765,0.428960937534836,0.0637493818802568,0.0860127964094735,0.511977618302487,0.0336523647028905,0.0295046167256032,0.679496914993882,154938.57713227,0.0112739167134739,0.0372917748693082,56.5931581503265,0.992288887437374,0.793926073937376,0.183843432884918,0.128455556514135,130568.665083904,8.70066907678196,24.3702908325689,13.0356391302002,16.5209383262289,33.9860600010792,19.5346166297955,70.1214212485836,6.16844547563805,9.02349053040522,3.82379539200345,1.75417093832623,3.71855608913829,5.59759887767766,26.7338962930988,1.96074030108455,9.66233745211245,7.29554038741704,6.30938326228889,8.56282160746257,3.85530944801166,4.19366265580316,2.65086553272594,2.03210673048856,5.89290454864296,2.93767374655585,2.45951603013856,7.2499406464145,0.509083028172869,0.127936716100662,0.320993294775443,0.301501837958533,0.239187777925723,0.450668142286856,0.655631868594832,0.0698051492396137,0.696989478813416,0.208613862636782,0.0562750462129331,0.753634818223965,0.990412245610178,0.0738718419056278,0.110452586397212,0.674904974310089,0.992201821808138,0.738388322717549,0.261629201769297,0.575372614780425,0.286258011825364,0.358604284966514,0.124999169538507,0.0484345942302986,3,3
10162,0.355632412434246,3,0.368003065824789,0.346001655802645,0.534054079809362,0.174470848300186,0.2,0.155,0.0204410973641743,0,0.105457909343201,0.277297936176016,0.145013183016638,0.047,0.148703956343793,0.792150359314538,213145,0.515510130894746,0.0333666696972452,0.150635710337203,0.4545,0,0.00677006400787789,0.599364289662797,141825.12981644,0,0.129280975434822,56,1,0.807988895743368,0.169014084507042,0.139882788402221,141726,8.3,26.1,11.4,15.7,33.6,17.6,68.5,5.8,9,3.3,1.5,3.3,4.6,25.2,1.7,9.5,6.5,5.3,9.37456552372005,2,2.2,0.860774883613544,1.63162650602411,6.40000000000001,0.832353506983182,2.82373930753563,6.4,0.567709711400134,0.0712450723976028,0.274524683664568,0.144060365989169,0.1728686580532,0.515863989718678,0.829748979550171,0.0792715970585344,0.425255289090158,0,0.00181276692144178,0.664144555043114,0.905525726702621,0,0.456402111676114,0.666666666666667,1,0.703547906027656,0.28722260103249,0.62453927326261,0.287036351709549,0.303227646834534,0.0891782428128778,0.0184411518437824,3,3
10280,0.312469793183264,3,0.327679949799985,0.368867915567621,0.410302733704278,0.143028573661173,0.209937931034483,0.0896703853955375,0.0300038427247149,0.0122675896797977,0.314641447076826,0.313761373029846,0.156300550186531,0.0444292089249493,0.119366349676299,0.873800271348987,167628.789046653,0.38929505219601,0.0431097801483373,0.0572268793885168,0.466360872210953,0.0265329828497966,0.0160292136109159,0.729875815225447,112217.064443548,0,0.0779611578790438,31.4778904665314,0.999485217284406,0.996173570153468,0.155143557627626,0.152600293080028,50535.076673428,7.48561866125761,25.0473427991886,11.0809736308316,14.9475659229209,34.8904868154158,16.395354969574,65.1860649087221,4.8,7.92853955375254,2.78097363083164,1.29048681541582,2.60951318458418,4.61438133874239,24.6002231237323,1.5,8.17610547667343,5.80951318458418,4.22367139959432,9.60775010789857,2.36194726166329,1.76150101419878,0.417853991118619,1.32698147559815,4.66172413793103,3.93235350698319,1.79984478420907,6.13805273833671,0.433171995930187,0.106147161748183,0.444118129825742,0.132268004244805,0.135293320972804,0.466927823868871,0.575833212009301,0.0196418181993219,0.48132936792016,0.164480210779842,0.0239937351570382,0.809896809165321,0.713865552184041,0,0.263400472226306,0.326081812035158,0.999479404908995,0.74476039218251,0.315705804842328,0.22269124973465,0.268157155601451,0.227450814591316,0.0673089946728319,0.00919732977909215,3,3
10282,0.285750428643424,3,0.314869747843383,0.282573104590748,0.368945485682019,0.176613376457546,0.327786741494213,0.0584100315678709,0.025066288854516,0.00800642397356262,0.420614280149189,0.279256456433491,0.180054680650764,0.0375356015433181,0.103711965803313,0.857027633135761,73471.1890564714,0.325907765971202,0.0232730351101511,0.0662543452443003,0.436281129428271,0.0265144883351938,0.0264564200334314,0.685149600830628,61108.8618592878,0.000597534323758577,0.0711271598963134,17.9957909505437,0.994905713951663,0.984688770636015,0.192501114247771,0.174476272762334,0,8.3,27.528867064188,10.8531392493862,15.3882848123465,34.8117151876535,15.271132935812,61.8309715889162,4.74142406173273,8.2,2.56485443703964,1.18828481234655,2.67656962469309,3.76485443703964,22.5945633111189,1.48242721851982,8.91171518765346,5.87071203086636,5.34728165555945,10.9507142434675,1.99414240617327,5.01841459137145,0.925629320653172,0.325768912197375,6.25857593826727,3.90306553784956,2.44759058778817,6.48828481234655,0.644445228944671,0.0881260872707546,0.515430648789929,0.100646643506183,0.115243329932972,0.29188375472194,0.448312541737231,0,0.339122805200033,0.164365561715417,0.0489728687016497,0.759947607067697,0.383029784859689,0.00391531729564092,0.237699429676222,0.138830429868663,0.994848194726428,0.842623920935883,0.364701107271299,0,0.338767426239593,0.209987859528281,0.136141597221946,0.0215566228403645,3,3
10301,0.450004389267681,1,0.400064013664413,0.333301780617547,0.489285754374208,0.577366008414557,0.193258936184167,0.163406899717977,0.0988998006630262,0.0523521896809757,0.225062622646115,0.235951025209586,0.0991349728976206,0.104267593624975,0.432477214746961,0.506119232313936,62302.7228307208,0.332836196069177,0.182203259868877,0.367347556403644,0.499484200170525,0.0430358566230588,0.135885659601388,0.231480102947125,14692.4333091348,0.050489027279877,0.0585794330485164,70.4462517216502,0.741114513234072,0.334598365064189,0.0753850042051704,0.122676012255339,182210.669377583,19.5470190857218,16.6164491375353,28.0743949629435,33.804092608382,45.293861087427,30.065232504755,74.9547911064472,6.13924050632911,11.1568046173018,6.06569817013183,3.28003541680331,7.02427362759887,12.0948645635207,32.3005968387224,3.00891978749918,14.0425329573031,13.0190201351085,17.9794254607464,6.49007021316716,12.0995408932905,8.4644389060143,19.4661792254513,5.42540888944379,7.886567849413,16.8987928065175,5.3746935936247,15.3140421066439,0.571709232950588,0.357603494547663,0.333394317272213,0.406750005302466,0.536322840248501,0.132417252553565,0.462250952775897,0.448119214217763,0.637924942856197,0.266782924804327,0.31111859384534,0.253300001364332,0.0825650066173204,0.330827123880601,0.190510410534424,0.867309051689586,0.738191455423392,0.24653566978655,0.248684843483466,0.802941725821435,0.803432765098516,0.714010876938596,0.459012793891398,0.333007597729716,1a,1a
10302,0.416945712012218,1,0.320286044579668,0.29019876730696,0.411490958754815,0.645807077407429,0.247169185282523,0.103053055190539,0.0733694298949504,0.0721627447006133,0.105551253219988,0.237372146574709,0.131817721085972,0.0889339684625493,0.318225188909006,0.375392619180746,80342.6667214192,0.247137283261292,0.16493405919675,0.451162156054994,0.442742657687254,0.0435280265818757,0.165086733642816,0.134957823992023,15060.8873254014,0.00811722606014001,0.0533003148635993,72.9030880420499,0.613455650343897,0.0474612942341393,0.0637521702384728,0.120081376052616,183746.622371879,20.3984067017083,17.7721583442838,29.5408672798949,34.2521189224704,45.8987680683311,28.7091327201051,72.8334921156373,5.52250328515112,10.911038107753,5.48497043363995,2.97242115637319,6.66629434954008,11.3425262812089,31.2286136662287,2.77503285151117,14.5657358738502,12.8339027595269,19.9899802890933,8.09715093764909,12.5498850197109,8.86624507227332,21.4097729125229,5.39839720247613,9.95474704336399,18.2249947684812,6.42640027994037,19.5239159001314,0.556439799402312,0.264422797153201,0.292181558855597,0.336413813255342,0.389989895246003,0.11271003702329,0.289844411121932,0.490159864848506,0.36967066361317,0.269833928116845,0.38107189663523,0.145506151970048,0.0849500986579636,0.0531877656600264,0.170656901440575,0.901431778361804,0.609091205296971,0.093485225647581,0.242873675833297,0.809710159043453,0.880683949369651,0.674619810224433,0.546355276132245,0.481569273903387,1a,1a
10303,0.442708606835455,1,0.367060103383484,0.335618760917277,0.391271189915908,0.676884373125149,0.281273305833824,0.0962889805539187,0.148526310304636,0.0620825031790319,0.140475994581297,0.2623069409304,0.12713904188919,0.0914913376546847,0.415584490373585,0.413397616758687,83723.0612846199,0.150295032073037,0.230078736409364,0.503514738740421,0.45491304655274,0.0399038019533295,0.196462757679032,0.147953972196589,18061.2128789049,0.00589955441935842,0.0913592449619809,44.2372421921037,0.734981890759257,0.106455332520162,0.0597564053641807,0.116126703298355,183762.270713023,21.4838420742487,16.1243606364172,31.3746022392457,36.3656098998232,48.6327990571597,29.5839127872717,72.5260813199764,4.84148497348262,11.6895226870949,5.22485562757808,3.12987625220978,6.55292869770183,12.4656098998232,30.1428285209193,2.870972304066,15.2777607542722,13.4793282262817,20.8383146729523,6.96890848188153,14.4449263406011,10.1649027695934,24.4734678712388,5.95667070166347,9.52860341779611,20.9142863296114,5.03200094572067,19.9005421331762,0.623126253045498,0.538730232567485,0.315849899440519,0.348144608075748,0.514686794073026,0.133862906047258,0.0950200304348585,0.618510150824124,0.427208029541861,0.247367052296988,0.456235450778288,0.160019949794076,0.104371932268326,0.0386565700684695,0.313787494153803,0.503295030445885,0.731989589939828,0.10737407394375,0.234016454789187,0.809779116070434,0.951901220838447,0.692335775272219,0.568440509458833,0.494859986931095,1a,1a
10304,0.470843943688796,1,0.43431260669787,0.401633151128293,0.423135267501865,0.624294749427158,0.225519485481406,0.13772777636271,0.125359527867621,0.0833002686553498,0.158206400650933,0.304076317201979,0.114949560352106,0.123776553744269,0.496404013993961,0.467844067859216,121856.866721854,0.257825311818421,0.237839904670607,0.425724355717547,0.527171071064697,0.0536683991381934,0.185108658461802,0.19116465183778,17786.8957067296,0.0140264624384819,0.0622612717025454,56.2994778400408,0.73273085557111,0.288812762363197,0.063022565874169,0.113670432161813,191388.379521141,20.5339340295466,15.7950776872135,30.1439760570555,33.9594052470708,46.6571255731024,30.244886653082,74.7090868568518,5.77169510952624,11.382386653082,5.77571956189506,3.25320937340805,6.91432119205298,12.4992804381049,31.8715486500255,2.96364620478859,14.6107679572084,13.3480132450331,19.8861181864493,6.29137652728602,12.9277636271014,9.11166581762608,21.9401686686365,6.19376354117438,8.57541390728477,18.6267371035191,5.60518989337363,17.4123790117168,0.587936035375205,0.454176155250043,0.34859224959585,0.496238691184316,0.61819969739644,0.223699146782931,0.311346271300301,0.568376383288919,0.768818839482299,0.332694957534125,0.429035877936463,0.20827663772033,0.102596210807622,0.0919077763376064,0.20435693085077,0.670826081111678,0.7297131384718,0.19324292710469,0.228515181295145,0.843384837341362,0.863650508505287,0.716308850472778,0.510164109141957,0.407055529588609,1a,1a
10305,0.38145542448557,2,0.333681825487036,0.262272796005321,0.388183672046279,0.541683404403642,0.210346302428256,0.159353131898455,0.0539108713617199,0.0866459052727486,0.148585730448153,0.333734611119559,0.0941496782027733,0.120075676048565,0.244410224807985,0.414992368920901,88825.5335954746,0.242179102476826,0.124900545907989,0.37696474207994,0.435457533112583,0.0522201978431124,0.149635359693116,0.110864776270732,13287.4936741966,0.0201817376013564,0.0625430862136938,48.5957505518764,0.740240528444266,0.125202646691711,0.0658432354111431,0.0942364936188068,172803.893832781,19.4511727373068,17.5588093267108,26.4957781456954,30.2280767108168,43.2025593267108,28.1305187637969,74.4298565121413,6.60979580573951,10.5330366997792,6.03688603752759,2.95055877483444,7.14208747240618,10.7129759933775,33.1213783112583,2.7372309602649,13.5114928256071,12.3062086092715,16.2013520971302,7.5503036583779,10.4541528697572,7.28161561810154,16.414348283172,5.90706110867311,7.89618515452538,16.0113132200075,7.29251000289987,13.6426048565121,0.603506114624364,0.1934029882014,0.340661747501158,0.479262559213527,0.295448367400571,0.143621312007721,0.279869689460512,0.378563123968176,0.335229128250429,0.323717434893153,0.344057003316932,0.118599593343037,0.0734704922602,0.132239945296604,0.20541676826374,0.563829868776061,0.737307602532835,0.132013038425531,0.184989281649575,0.761489199379607,0.757498385645272,0.672417329423522,0.462793431550834,0.274024470994939,2,2a
10306,0.336673013949501,2,0.315922582304711,0.204770598451905,0.330451892263087,0.495546982778301,0.191479515601348,0.178806240539089,0.0540623141205052,0.0557568463921197,0.113847630566027,0.239727024214927,0.0730451471030865,0.116244836173641,0.237777264603796,0.326970210290458,94229.0065432882,0.253292837755714,0.0930324182798237,0.369309801159583,0.429139718736266,0.03738397716457,0.103855614680544,0.0693416750288919,10456.5035671402,0.0119102014686133,0.0297200982239453,52.7641974705796,0.590613863496761,0.0968985640673137,0.0504000481041436,0.0706422156985305,166942.831485912,18.8523218907173,17.9846281556717,25.265008057034,29.796992040627,41.8421846769862,28.6334440158211,76.0442160261732,7.50040529322721,10.476624835197,6.24469456516431,2.99409150837443,7.35350358904243,10.2244836173641,34.0597392450803,2.7534498754822,13.1157527223009,12.0667317740124,14.957590702671,6.94138030959827,9.29413545583281,6.40316910005371,13.543108005348,4.49902725801394,6.55970994677475,13.5070495370628,7.51606315147333,11.7315542751111,0.604794681249207,0.1939557236868,0.243543393077809,0.461690283493321,0.286952932911383,0.118293087866063,0.302227973848391,0.329755799967491,0.305360699093611,0.231746444741113,0.234388284968933,0.0722275539537834,0.055144807986496,0.07804106969338,0.0819773096807555,0.621724964869161,0.585991513442152,0.0776214057074039,0.132145532519924,0.735661449928833,0.708009865878513,0.687855068688864,0.379737335252216,0.206585661293613,2,2a
10307,0.277226439130694,2,0.230375207363561,0.18582892263702,0.252773693826583,0.439927932695612,0.223230281690141,0.14493427230047,0.0453313511004995,0.0160562376438551,0.0375213892408087,0.110365017445203,0.0316464889291438,0.0825084507042254,0.111548498390915,0.202377557912849,103977.157276995,0.226811113250601,0.0445168530007914,0.299372193690157,0.45844985915493,0.0348385255006653,0.0739604670953253,0.0470593882976478,7327.59627190445,0.0029580974553722,0.0266468791095721,38.6082159624413,0.457457400088615,0.00698083075624776,0.0428582465349398,0.0381118381619261,164502.100469484,18.3574178403756,20.547441314554,21.6684976525822,29.3389436619718,41.8642253521127,24.9292723004695,72.0781220657277,6.34460093896714,10.280117370892,4.85767605633803,2.31079812206573,6.06279342723005,8.16279342723005,31.2107981220657,2.24147887323944,12.8954694835681,10.5039906103286,12.5576995305164,8.39900214343837,8.20286384976526,5.0781455399061,10.6747420197638,2.98589880649358,7.25115023474179,12.393738483509,6.47233085683141,10.1281455399061,0.599869204302842,0.162089471899079,0.0832985175516856,0.306939605671401,0.125280288873011,0.0861965406153656,0.248952822631542,0.210071588971936,0.443928849489571,0.21596697401296,0.162772278379232,0.0473432113328924,0.0348906336355303,0.0193828030770826,0.0704196628356971,0.425114110589463,0.451331589777232,0.0189739935820481,0.0592877355809511,0.724905961343609,0.710371766336112,0.560991355104291,0.338345425571169,0.150003183770878,2,2a
10308,0.283917049915765,2,0.269729628202315,0.143044532000294,0.294421688343782,0.428472351116668,0.208389574171404,0.189055025206479,0.0555359611010389,0.0240509868531204,0.102582242686443,0.176837551633933,0.0466617811065944,0.0926580499839108,0.17923195420145,0.28833610928667,114503.442025099,0.174087973688084,0.0526087949492445,0.343194968747644,0.379029850906361,0.0486886243648914,0.053662958026629,0.0403120770521644,14134.7765320224,0.00165563996928649,0.0208758819575433,46.8405019843398,0.610977295275031,0.0191415434341968,0.0594870335203912,0.0696291255823274,148787.221495227,17.6520433336909,19.0109514104902,22.5131931781615,28.9670814115628,40.9132897136115,27.4178805105653,75.4552290035396,7.3938110050413,10.2307197254103,5.6650756194358,2.63922557116808,6.68418963852837,9.23562158103615,33.534602595731,2.52068003861418,12.3582645071329,10.9009546283385,12.5144910436555,7.06146888100848,7.98922020808753,4.47936286603025,10.322804273295,3.2460102880685,5.99849833744503,10.9275803652906,6.89768546220688,9.92290035396332,0.670916592493953,0.199334237559818,0.170314893369563,0.353496382465883,0.211968637233235,0.139190686646589,0.142885967647163,0.255072364994358,0.0684586712427177,0.301824911411318,0.114148114906729,0.0398079701420963,0.0789551593045444,0.0108485078586396,0.0487163138245445,0.539451416449164,0.606584867295449,0.0698184588347039,0.129876529835152,0.655655724308821,0.648459753391886,0.628683510307029,0.293985827055692,0.142760313712064,2,2a
10309,0.272152099476638,2,0.255543838291363,0.138751225324202,0.235361406961973,0.458951927329013,0.22019084992343,0.151900937978561,0.0553321909575429,0.0197228686567884,0.0487016939816278,0.161494876293142,0.0274429681914365,0.0907457886676876,0.132355568197077,0.244083394823227,175128.354230475,0.174250801011568,0.0673208519881068,0.330619254350303,0.41209901416539,0.0233589951165537,0.0697330556109387,0.0190268842456571,6442.49525777171,0.00509283733818573,0.0106726831461694,29.198124042879,0.620695364198631,0.0114772624793721,0.0480216188049717,0.0379610904795592,135923.188552833,18.8846573506891,20.1458269525268,22.6352603369066,29.5023353751914,42.2430704441041,25.1896918070444,72.4291060490046,6.37843606431853,10.3028330781011,5.00260336906585,2.40972434915773,6.28058958652374,8.57584226646248,31.2776225114855,2.28380551301685,13.0737844563553,10.7806661562021,13.0879594180704,8.30482011790076,8.65850880551302,4.96393568147014,11.880462862174,3.64761999760144,7.15017228177642,12.8106842879939,6.86266541779598,10.6132178407351,0.60939097497961,0.198590517687842,0.110946157953904,0.344724733377202,0.151929792715741,0.230011152477832,0.143213538847413,0.265061260683485,0.224798174312029,0.144804391655705,0.15264520582138,0.0160371589620142,0.0291611605105971,0.0333705919831661,0.0103445075318355,0.294418389484431,0.616412662251307,0.0350653730938169,0.0589501082657271,0.598968216123527,0.734074838365531,0.576330971534474,0.358281063760198,0.167120835655847,2,2a
10310,0.411400298872781,1,0.379626604920015,0.289268942311164,0.381596419733634,0.59510922852631,0.24475339737582,0.143623359887535,0.130469222088603,0.0540526134883495,0.0743974150040449,0.218793613721462,0.0890113139983611,0.0954626288659794,0.419097188207879,0.412634514278665,62930.4686035614,0.268852858578096,0.170888940169161,0.386766706925138,0.45522851452671,0.0395205384617844,0.143771100457025,0.182770631709287,15066.2606880065,0.00521908277375038,0.0450142929157878,70.7949859418932,0.598524577236719,0.114402691242708,0.0466660779125669,0.0928046809339763,175828.860238988,19.894587628866,16.8123477038426,28.6271204311153,33.8757146204311,45.3582357075914,29.0963917525773,74.118228678538,6.01840440487348,11.2796274601687,5.79599343955014,3.17709700093721,7.00822399250234,11.7125351452671,31.8341729147142,2.93399718837863,14.4249531396439,13.1707825679475,18.8080599812559,6.87245680769382,12.0964386129335,8.75912605435801,19.6775743212893,5.10953184810471,8.02972118088097,17.5833492895511,5.72981943874464,16.5503163074039,0.649143134516739,0.472825507243745,0.21996208675795,0.366361141893019,0.51918582518627,0.096377374671561,0.333531164170821,0.44802701761051,0.428699452409093,0.244991169410754,0.330008742578348,0.198902390123418,0.0849848817348609,0.0341978096302677,0.139495141781033,0.872152582526295,0.593991546494191,0.0747361666538438,0.181782472330235,0.774819218719575,0.824275628999149,0.704079540442576,0.475447431149756,0.376634313513759,1a,1a
10312,0.282006223001186,2,0.263972164078126,0.155328667032884,0.271531556509319,0.437192504384416,0.220029578648734,0.179543553640853,0.0483186844910907,0.0203624874097814,0.0816949928219294,0.144205461086167,0.0316904448632126,0.0851261426920248,0.19951948468899,0.244373486801305,125477.073394977,0.188150514753329,0.0552379578416911,0.322919171654543,0.401781270358306,0.043148530339481,0.0635260261515488,0.0343549214484126,13480.5040091095,0.00144359350079048,0.0226832249507248,39.5386676473679,0.597240095927321,0.00659756457584233,0.0584820792207883,0.0457142664553804,151347.405169696,17.9288168540506,19.1154933277293,22.668635074078,28.9532941052853,41.5642009036461,26.785993485342,74.7054323841547,6.97399390564253,10.2069086897131,5.39266575601555,2.56017652621624,6.46686981191552,9.14987916360198,33.0163339287591,2.42228118104445,12.5336135336766,10.8409687926868,12.3175738152779,7.36091101074328,8.52150887884838,4.69636965430283,10.8582110504729,3.68889770493132,6.46421141115899,11.4244255885215,6.6294501407814,10.1179100556898,0.6761733007202,0.172992635476834,0.129224831439339,0.318947104512918,0.237952719889943,0.141337984085126,0.171176572422521,0.242820268169993,0.176019469905121,0.267481398727571,0.137775814011254,0.0331551565023787,0.074719894880986,0.00945908272844833,0.0555133013694248,0.438037050657888,0.59269256219673,0.0617665178420951,0.0763147798021357,0.666937600968514,0.673558883429096,0.608429641774856,0.31713950720351,0.149641985130202,2,2a
10314,0.321814815936666,2,0.282403515162439,0.193789776542932,0.33531590713205,0.475750064909245,0.213625589225589,0.171693531809321,0.0475815986878796,0.0460952378001409,0.125608183327207,0.251622444035772,0.0749404614466556,0.0942062378167641,0.168630201266961,0.295850742819348,103576.109870636,0.218200085468987,0.095046117584299,0.35911448512829,0.418149594187489,0.0405668506666795,0.0940727324693437,0.0465310814604274,13620.6655074446,0.011239695017305,0.046191382821843,48.5760056707425,0.674467856958706,0.0702046770519231,0.0587577316250263,0.0603614155808612,158130.952542974,17.7896260854156,17.2983483962431,24.9107779549885,28.7118908382066,42.3680808080808,28.2584476342371,76.123569023569,7.0647386142123,10.0865461633883,5.88458975722134,2.82905901116427,6.71345383661173,10.3939464823675,33.6760482013114,2.66625908204856,12.3997519050151,11.4206415027468,13.8506361864257,6.7449996899437,9.35864256601099,6.14509303561935,13.364815287654,5.32704738144497,6.37017543859649,13.2538952401039,6.86312261428736,11.8374481658692,0.641487813315902,0.170302421151053,0.251779719445944,0.360598006223025,0.198390009478372,0.122637225254019,0.231629411268759,0.32452501764545,0.253403212381077,0.251477347499999,0.210952677069476,0.0467532104723471,0.0756271941892443,0.0736476057512033,0.143921897223053,0.563555634315868,0.670792296442621,0.0893437023019766,0.109119779237458,0.696830434652168,0.674198639980163,0.648096122835006,0.37038296010644,0.210322536715369,2,2a
10451,0.619313318224038,1,0.588542555972999,0.640534346858883,0.507963302576608,0.740213067487664,0.253506502685892,0.126144378475167,0.177532296046538,0.173391266560086,0.176632199357611,0.328443750256799,0.161570263986978,0.185213504853454,0.596203959704918,0.807895603903516,82358.6563471869,0.387879035336302,0.352796240628211,0.582091165103358,0.502248756007916,0.0757449561294546,0.315429283516155,0.631594255488701,69385.9130351612,0.0111892963346035,0.116511892145769,56.2837150127227,0.986670396455092,0.828627727589674,0.0531192909994714,0.0367434729695875,219456.338045425,19.2717981340119,14.8541890491,36.1385024974084,33.6259306380172,43.5924700782207,36.7914098576948,75.3962774479314,5.19790783149562,12.6735793044953,7.1042267458298,4.40864197530864,7.68133069456225,16.9342945999435,33.5360474978796,4.22121854679107,16.2756290641787,16.8057251908397,23.7284139100933,4.59192957988819,14.4902082744322,13.4444114598059,29.4096722542666,7.86743839934236,10.1944303081708,20.461945439883,4.30342077016876,24.6699274337951,0.628001266150842,0.644596222709075,0.461894413181513,0.778053405332566,0.746022550950799,0.288245522372943,0.572984511113256,0.844686055976925,0.650994801395997,0.4695494064957,0.741228440828548,0.70013823567136,0.436609140784766,0.0733173706061869,0.408380623556445,0.670607152954481,0.986519892839606,0.39362406826481,0.0562230286555679,0.967070981159161,0.817523502343286,0.875634501800491,0.604528075570091,0.663166190236786,1b,1b
