Tract_FIPS,county,nvi,nvi_cluster,score_demo,score_economic,score_residential,score_healthstatus,prop_age_under18,prop_age_65plus,female_led_hh_prop,hisp_prop,black_nonhisp_prop,asian_nonhisp_prop,aian_nhpi_mult_other_nonhisp_prop,eng_lim_prop,usentry_2010_prop,forborn_prop,uscitizen_no_prop,disability_prop,single_parent_prop,publictrans_taxi_mcycle_bike_walk_prop,travel_time_work_minute,prop_living_alone,income1yr_neg_median,poverty1yr_prop,service_manual_prop,gini_index,unemployment_prop,education_less_hs_prop,vehicle_avail_no_prop,pop_density,group_quarters_prop,occ_room_1_01plus_prop,age_structure_2019,str_units_1att_2plus_mobile_boat_rv_van_prop,str_units_20plus,move1yr_prop,str_vacancy_prop,CSMOKING_CrudePrev,BINGE_CrudePrev,LPA_CrudePrev,OBESITY_CrudePrev,SLEEP_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,STROKE_CrudePrev,COPD_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,MHLTH_CrudePrev,PHLTH_CrudePrev,TEETHLOST_CrudePrev,CHECKUP_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,DENTAL_CrudePrev,CERVICAL_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,MAMMOUSE_CrudePrev,ACCESS2_CrudePrev,score_demo_age,score_demo_femaleled,score_demo_raceeth,score_demo_immigration,score_demo_disability,score_demo_singleparent,score_demo_mobility,score_demo_livealone,score_economic_incomepoverty,score_economic_servicemanual,score_economic_gini,score_economic_employment,score_economic_education,score_economic_vehicleavail,score_residential_popdensity,score_residential_groupquarters,score_residential_occperroom,score_residential_structage,score_residential_structattach,score_residential_move1yr,score_residential_vacancy,score_healthstatus_lifestyle,score_healthstatus_condition,score_healthstatus_preventive,score_healthstatus_lackinsurance
36081141700,Queens,0.246972124819507,3,0.241101143965379,0.267541784006687,0.183839845158415,0.295405726147546,0.18,0.216,0.0709759188846641,0.130363375076986,0.00698008622459454,0.56415520427017,0.0104701293368918,0.175204476969436,0.109972408356326,0.501950318209813,0.0934099774173681,0.086,0.154613466334165,0.301430685742477,95490,0.210392902408112,176819,0.125436255389037,0.34769833496572,0.4099,0.0766227428013665,0.138118542686243,0.0167735569807597,14138.7762278813,0,0.00570342205323194,67,0.347264904732637,0.00799016594960049,0.050477773161612,0.0301167793484942,11.4,13.4,27.1,18.5,37.4,26,75.8,6.2,7.4,5.5,2.6,5.2,11.2,34.6,2.5,9,9.9,10.3,11.2,31.7,33.4,19.1,12,8.5,20.1,12.5,13.9,0.461939866198867,0.169738154949707,0.351051043260926,0.305288262721186,0.130067567567568,0.154613466334165,0.142002426127924,0.214108364562685,0.476876027158234,0.396548514258424,0.289394244314751,0.211607668203774,0.213268890490439,0.0175553596144996,0.0539303487847711,0,0.0104647609994568,0.824324324324324,0.216686361865755,0.131633848115411,0.0498392720191895,0.263045261005772,0.266247771618484,0.417181357114444,0.235148514851485
36081027500,Queens,0.434782503233499,6,0.347528447599191,0.45672183833082,0.365999887580665,0.56887983942332,0.163,0.124,0.0733763014377789,0.828739002932551,0.0353372434017595,0.0851906158357771,0,0.373547400611621,0.26867876741241,0.672434017595308,0.397507331378299,0.108,0.55,0.671649484536082,163285,0.209221616261775,196237,0.205798407691152,0.60882800608828,0.4793,0.0374617737003058,0.357197993052875,0.369072164948454,99443.318614651,0,0.184432325235498,66,0.962019453450672,0.557202408522464,0.0364287847118543,0.0657711903659101,16.1,16.2,38,28.7,40.5,26.3,68.9,4.4,8.4,5.9,3,5.9,13.4,32.5,3,12.9,13.6,19.2,16.2,39.3,39.2,35.8,12.2,16,31.5,13.3,33.7,0.304552806708538,0.175478644289497,0.362923587736793,0.664307205160662,0.16722972972973,0.55,0.342911564159521,0.212824043008789,0.575623633815476,0.694365825125476,0.429060173073053,0.103457515219069,0.551549547093404,0.386274335658444,0.396726377219026,0,0.338400382463347,0.810810810810811,0.812221575831292,0.0949974773735856,0.108842589366595,0.526001176425847,0.309357062437867,0.714913594077092,0.725247524752476
36081061200,Queens,0.221848472209091,3,0.270737560442103,0.183906860152284,0.169556599268396,0.263192868973579,0.187,0.221,0.143418467583497,0.00445103857566766,0.990603363006924,0,0.00494559841740851,0.0268354430379747,0.00972447325769854,0.289317507418398,0.0474777448071217,0.122,0.534818941504178,0.362068965517241,44470,0.115913555992141,128356,0.0103857566765579,0.453385672227674,0.2661,0.0698644421272159,0.0600914435009798,0.0121703853955375,19950.6124246716,0,0,72,0.0441458733205374,0,0.0608308605341246,0.0230326295585413,10.8,13.6,25.3,31,42.6,38.4,79.3,6.8,10.2,5.3,3.8,5,13.9,32.7,3.2,9.6,9.9,11.4,5,34.6,34.5,18,1.5,5.10000000000001,11.3,5.90000000000001,12.4,0.478627621063308,0.342983739497554,0.303752455126426,0.109983435080792,0.190878378378378,0.534818941504178,0.0943446593963113,0.110511253489881,0.287888429153008,0.517084485681149,0,0.19294338923918,0.0927872191102937,0.0127376377300766,0.0772851937956875,0,0,0.891891891891892,0.0209709637386787,0.158632200961834,0.0381159444906834,0.317370469003752,0.34375674120269,0.193624463707676,0.198019801980198
36081046600,Queens,0.328335044145806,3,0.296299186452282,0.360323557196985,0.366752449507809,0.289964983426147,0.252,0.146,0.0700589970501475,0.217928902627512,0.247810407006698,0.401854714064915,0.0293663060278207,0.0982724440668366,0.218722659667542,0.571612570839773,0.208140133951571,0.097,0.201041666666667,0.642739726027397,78385,0.339233038348083,186717,0.12699639361154,0.424291938997821,0.4897,0.0896478121664888,0.129889298892989,0.266741699493528,41799.8787876384,0.0180319422977846,0.201327433628319,57,0.954030646235843,0.780812791472352,0.103448275862069,0.0966022651565623,10.9,13.6,25.7,23.5,39.4,30.4,75.8,5.8,8.5,5.2,2.8,4.7,11.5,33.5,2.7,9.7,9.7,10.4,9.90000000000001,32.3,33.4,19.7,7.8,9.80000000000001,17.4,9.40000000000001,14.4,0.455891773075356,0.167545346136948,0.415608021013581,0.402288653623928,0.148648648648649,0.201041666666667,0.223987116451258,0.355382266001869,0.50073299353884,0.483903203154539,0.449989937613202,0.247578770983154,0.200562112245975,0.279174325646198,0.165086400201184,0.0234975490852995,0.369399889380532,0.689189189189189,0.890462059999089,0.269768133174792,0.159863925524577,0.275953507033606,0.282004553111599,0.354377121084137,0.247524752475248
36081122701,Queens,0.308804629202751,3,0.293217487246174,0.30153370222541,0.283105188504846,0.357362138834575,0.207,0.14,0.0945183848409655,0.296759422331807,0.128918633321592,0.27606551602677,0.0266819302571328,0.133843569161844,0.133696780893043,0.330838323353293,0.115885875308207,0.103,0.240572171651495,0.489844212186945,235030,0.335889916535078,182190,0.051250331359901,0.426309837919337,0.439,0.101788908765653,0.0829041577691245,0.120883454939854,41937.3261953243,0.00361042620641071,0.0108278817956237,62,0.987775594848286,0.606636105653787,0.0514948683623382,0.0323073564723859,13.1,14.9,28.8,23,38.9,28.4,74.5,6,8.2,5.9,2.9,5.6,11.4,34,2.7,10.8,11.1,12.8,12,33.9,36.2,22.9,10.5,11.5,21.9,11.4,16.5,0.386869729683799,0.226039711832437,0.34170444262643,0.259587318447645,0.158783783783784,0.240572171651495,0.380466224975678,0.351716514968125,0.43940156808878,0.486204608536103,0.347957335479976,0.2811086218715,0.128012339260126,0.126517740115977,0.165638732165638,0.00470477143299257,0.0198672295446489,0.756756756756757,0.84701825636606,0.134286186893167,0.0534643863746563,0.35364085655719,0.295254520489348,0.481048227796713,0.29950495049505
36005026601,Bronx,0.325024487510279,5,0.319082911134727,0.310970292592279,0.32220231778915,0.347842428524962,0.209,0.162,0.168055555555556,0.636732329084589,0.0573580533024334,0.0263615295480881,0.0237543453070684,0.0463474524248005,0.082051282051282,0.123117033603708,0.0391077636152955,0.153,0.547655068078669,0.585335797905114,61040,0.322222222222222,189644,0.170625724217845,0.405698005698006,0.4144,0.00761570005858231,0.162460567823344,0.282809611829945,52514.7662658185,0,0.0902777777777778,65,0.957943925233645,0.557409879839786,0.0807398708162067,0.0387182910547397,15.4,16.9,27.8,25.7,37.1,33.4,77.8,7.8,10.5,7.5,3.7,7.9,12.4,35.7,3.5,12.6,13.4,16.3,9.2,29.5,32.9,20.4,7.90000000000001,9.7,18,9.7,15.6,0.4217410412086,0.401903073286053,0.318492191409332,0.0989249295801555,0.243243243243243,0.547655068078669,0.183973927567248,0.336729814704514,0.536795749287386,0.462696899060536,0.298450392433085,0.0210321436197296,0.250855420092572,0.295991151060367,0.208144140971735,0,0.165643601190476,0.797297297297297,0.809707458810771,0.210550094154332,0.0640736320994365,0.392271979976345,0.388336571956446,0.333533439394781,0.277227722772277
36005026702,Bronx,0.468430563891854,4,0.36810835278434,0.553580641655252,0.440693518468777,0.511339742659047,0.294,0.082,0.205983889528193,0.831158961367954,0.12298923369221,0,0.0159594680177327,0.291750503018109,0.16710875331565,0.468397720075997,0.246485117162761,0.099,0.488232579603138,0.696480092325447,141120,0.237054085155351,214444,0.364299424184261,0.640974212034384,0.5038,0.0792988313856427,0.3870414074233,0.545927209705373,122907.987899226,0.00164661177960735,0.222094361334868,80,0.990410433448408,0.800537015726889,0.100945963457302,0,18.4,16.7,34.9,31.4,41.8,29.7,70.8,4.3,11.8,5.7,3.3,6.5,13.9,30.8,3.4,15.9,15.3,21.4,11.8,36.6,36.6,33,10.5,15.3,29,8.60000000000001,27.2,0.418462572617524,0.4926082804887,0.381747062354879,0.446701306320739,0.152027027027027,0.488232579603138,0.321745499141699,0.243342494721011,0.724088134606867,0.731028440171446,0.478365868383981,0.218998174527639,0.597630773751618,0.571372458489962,0.491019075054576,0.00214571123159094,0.407503493342101,1,0.920943643223566,0.263242706429602,0,0.564260336852953,0.358315019114421,0.55842717902525,0.564356435643564
36005027900,Bronx,0.356986934634617,5,0.365580225193088,0.383037530595067,0.355872741668329,0.323457241081983,0.215,0.191,0.129939480242079,0.680715544111668,0.107602656186475,0.0441794281067895,0.0211410760265619,0.139226207286077,0.0794701986754967,0.335140262908253,0.103130505488549,0.178,0.612244897959184,0.681369704004643,153975,0.312210751156995,193968,0.136645962732919,0.404970347359503,0.3902,0.0487465181058496,0.272174073391112,0.485183033120279,69335.0829556802,0.0570538013280932,0.104663581345675,63,0.977050286871414,0.811002362470469,0.0676279740447008,0.051974350320621,12.9,17.4,25.4,24.2,37,30.9,75.6,6.4,10,5.9,3.1,5.6,11.3,32.6,3.1,11.4,11.2,14.4,9.80000000000001,28.8,33.1,18.5,7,10.4,18.1,8.5,17.1,0.472210699220817,0.310748884664036,0.353347943675027,0.231059585757917,0.285472972972973,0.612244897959184,0.333804634414449,0.325752182880304,0.523926216905109,0.461867007732326,0.249748440330046,0.134622393460547,0.420264082746997,0.50779704239538,0.27573652933657,0.0743472042595492,0.192038981844073,0.77027027027027,0.916348123122408,0.176357432314845,0.0860106505305852,0.340117263205746,0.319601645429847,0.319753620048773,0.314356435643564
36047015300,Kings,0.222256813913028,2,0.177492806999053,0.232266046771746,0.319062464824315,0.160205937056999,0.169,0.152,0.0118289353958144,0.146834477498093,0.0301296720061022,0.0717009916094584,0.045766590389016,0.00789889415481833,0.167689161554192,0.140732265446224,0.0594965675057208,0.068,0.0688073394495413,0.832464146023468,50875,0.279344858962693,111407,0.0336500395882819,0.0590142671854734,0.5038,0.0312925170068027,0.0355907068709837,0.422396856581532,45129.4804203074,0.03813882532418,0.00818926296633303,80,0.972858354537744,0.0602205258693808,0.0935765265662173,0.0678541136556404,8.5,21.7,13.8,18.5,34,19.2,69.4,6,8.2,3.6,1.8,3.4,5.7,26.1,1.9,8.7,6.3,6.4,13.2,27.7,30.6,6.8,3.5,8.7,11.9,4.7,7,0.353559105894749,0.0282887731593519,0.194823297057905,0.138872390253081,0.0996621621621622,0.0688073394495413,0.246214832546183,0.289714555469448,0.264464822495391,0.0673055278644242,0.478365868383981,0.0864199885561701,0.0549556230359877,0.442084450294522,0.178466393622544,0.0496989678267042,0.0150258351748343,1,0.633931512382019,0.244024993847248,0.112289550916856,0.207868576269144,0.171220017010161,0.197378719305126,0.0643564356435643
36047015700,Kings,0.232289482512582,2,0.195815062012226,0.235139595450518,0.376235783146715,0.121967489440868,0.153,0.129,0.0262766484878533,0.0739479445390416,0.0547312089515933,0.102164923376307,0.0484067136949647,0.0038961038961039,0.0955882352941176,0.192410605692046,0.110192167355874,0.035,0.116242038216561,0.794152046783626,97085,0.39067922657412,126993,0.0501094624179032,0.0324896108802418,0.4102,0.037037037037037,0.0058428279287175,0.631599530700039,63594.1486575919,0.00364874726343955,0.0163609320773426,80,0.982604607428303,0.309826046074283,0.202277791532558,0.0517160319699107,7.3,22.1,12.1,18.1,33,18.3,68.4,5.9,8,3.2,1.5,3,5.1,26.3,1.8,8.1,5.8,4.8,13.2,26.2,27.4,4.39999999999999,2.60000000000001,8,10.2,4.30000000000001,5.7,0.298482514075113,0.0628403253198872,0.195391827296049,0.143402838995689,0.0439189189189189,0.116242038216561,0.294448745414406,0.411793287861184,0.311440977344545,0.0370542669543253,0.28999798752264,0.102284527518172,0.00902191266609882,0.661037900697324,0.252666603376896,0.00475470786821765,0.0300193887669099,1,0.733134959421686,0.527491654643093,0.0855831679502062,0.167342617438435,0.152915927873742,0.135433194629515,0.0321782178217822
36081024300,Queens,0.321840777487963,5,0.276367584063158,0.325582281150559,0.275119388803271,0.410293855934862,0.168,0.153,0.0755064456721915,0.371658805031447,0.012185534591195,0.328812893081761,0.0235849056603774,0.221044045676998,0.205410821643287,0.565251572327044,0.314268867924528,0.067,0.23125,0.583892617449665,96415,0.257213014119091,180418,0.0538720538720539,0.498906705539359,0.4338,0.0363302752293578,0.174342961228207,0.229679343773304,24397.7958902224,0,0.0994475138121547,64,0.940371991247265,0.0650984682713348,0.0265294001187884,0.108862144420131,14,15.7,30.5,22.6,39,25.1,71,4.9,7.8,5.1,2.5,5.2,10.9,32.6,2.4,10.8,10.9,13.5,14.3,34.9,35.6,25.7,11.9,13.1,24.4,12.9,21.6,0.353683756044409,0.180572861564986,0.354886834410504,0.497718395458335,0.097972972972973,0.23125,0.229408983391144,0.265446868662916,0.437079971764132,0.569001036069682,0.337492453209901,0.100332675983881,0.269203027941163,0.240384521934596,0.0951561862077603,0,0.182468429360694,0.783783783783784,0.615092652120978,0.0691822718614957,0.180152398288181,0.398412616527038,0.259541236898801,0.557478996056184,0.425742574257426
