"ToxPi Score","HClust Group","KMeans Group","Name","Source","DemographicsAge!1/32!0x0072b2ff","DemographicsFemaleLed!1/32!0x0066a0ff","DemographicsRaceEth!1/32!0x005b8eff","DemographicsImmigration!1/32!0x004f7cff","DemographicsDisability!1/32!0x00446aff","DemographicsSingleParent!1/32!0x003858ff","DemographicsMobility!1/32!0x002d47ff","DemographicsLiveAlone!1/32!0x002235ff","Economic IndicatorsIncomePoverty!1/24!0x009e73ff","Economic IndicatorsServiceManualJobs!1/24!0x008e67ff","Economic IndicatorsGini!1/24!0x007e5cff","Economic IndicatorsEmployment!1/24!0x006e50ff","Economic IndicatorsEducation!1/24!0x005e45ff","Economic IndicatorsVehicleAvail!1/24!0x004f39ff","Residential DensityPopDensity!1/28!0xe69f00ff","Residential DensityGroupQuarters!1/28!0xcf8f00ff","Residential DensityOccPerRoom!1/28!0xb87f00ff","Residential DensityStrAge!1/28!0xa16f00ff","Residential DensityStrAttached!1/28!0x8a5f00ff","Residential DensityMove1Yr!1/28!0x734f00ff","Residential DensityVacancy!1/28!0x5c3f00ff","Health StatusLifestyle!1/16!0xcc79a7ff","Health StatusCondition!1/16!0xb76c96ff","Health StatusPreventive!1/16!0xa36085ff","Health StatusLackInsurance!1/16!0x8e5474ff"
"0.42922202082353184","1","1","","36081043702","0.4334752330565553","0.33807483364645213","0.37725330538186835","0.4969551049833205","0.32263513513513514","0.45454545454545503","0.3428499863207329","0.211392960036331","0.6000915412299413","0.7240573310328109","0.37271080700342113","0.15347143101868346","0.3661204247003038","0.6158880947136992","0.41915960802689955","0.0","0.23304387000559307","0.6486486486486487","0.7813730694704033","0.09808022985267471","0.07556471491493919","0.531138305802035","0.35601044281632904","0.6660026547670275","0.6485148514851485"
"0.4287971083961076","1","1","","36047019400","0.41109113600766983","0.14697476323015704","0.3631620836176222","0.5717658545566418","0.14527027027027029","0.21937639198218303","0.249737014326568","0.1595839216398612","0.6458138399181743","0.7203756417643464","0.38055946870597696","0.2020743104627308","0.612508015671062","0.4315455713000309","0.23202263176126056","0.010354959514605891","0.5815369058070976","1.0","0.5930163671309483","0.2953446056894328","0.1408963286775421","0.5536136074021649","0.348383265247766","0.7491459775824416","0.45049504950495056"
"0.4286813265305284","1","1","","36047053300","0.7034231063195248","0.10397779833487501","0.012215929375499849","0.13245448950225294","0.08108108108108109","0.07474623192863729","0.1978114187152259","0.12509092280166106","0.8590273121664114","0.23634845480164368","0.7788287381766955","0.06039464149681336","0.3630540742439146","0.7287907227952817","0.361076498746606","0.00443758654687182","0.47977265768524224","1.0","0.6569425143881255","0.24276914409626282","0.1341029178141544","0.7480738766071503","0.4656196769718104","0.8981652510321001","0.36881188118811886"
"0.4286332048709219","1","1","","36005015100","0.4401312117383645","0.664158186864015","0.3366691717642566","0.42224847325997655","0.2010135135135135","0.832593532022828","0.25796963846199494","0.3010404187768941","0.7015744902924121","0.6592716567671533","0.3751257798349768","0.2809340701316548","0.40857802225632683","0.4828092519934477","0.2615831003585957","0.014481693209371857","0.13761160714285703","0.7837837837837838","0.7688815126416032","0.10448946963267079","0.12780820337117557","0.6067898485267466","0.37254466841376604","0.5002116080224651","0.45544554455445546"
"0.42802634308980747","1","1","","36081027100","0.42105290452046995","0.17775821309203543","0.4457636619469189","0.6444413778742777","0.15202702702702703","0.27466937945066106","0.3867814995536243","0.13843458998940306","0.5229602846391821","0.6607174257077537","0.39162809418394035","0.03024475564238969","0.4719120084799246","0.6193810485257798","0.628837939883829","0.0","0.3226754926108368","0.8378378378378378","0.8670169940977449","0.2144721851102023","0.1084284668688155","0.4738622393539884","0.27883127887441245","0.6907701030484508","0.5841584158415842"
"0.4278737182128937","1","1","","36005007700","0.39449046659297365","0.4039677975848189","0.3493070050071918","0.4037919777232607","0.1570945945945946","0.789571694599628","0.17482187680253558","0.23160688958892267","0.6845483721993246","0.5294648319628358","0.38237069832964377","0.3384879725085908","0.5584761585309177","0.45054568607369483","0.18363548224304338","0.03544553981349666","0.2479488416988413","0.5945945945945946","0.7443726121069062","0.2028404011009239","0.07728043549513346","0.6423000479222347","0.3920841271233989","0.5981703330205205","0.6064356435643564"
"0.4275003304367292","1","1","","36047103400","0.5296402786939916","0.7018501387604064","0.3451057319357126","0.009187231929688991","0.18074324324324323","0.9580419580419581","0.2341327118320853","0.44007955844335667","0.7495926225215794","0.6085873208050386","0.4860132823505736","0.15525971850966433","0.23080236852421077","0.6989466507376351","0.06419618945321072","0.0","0.1343576332134683","0.7567567567567568","0.9897983879119158","0.06376680371970508","0.022413552008629725","0.6197298109757408","0.4609439566531245","0.5404624338569802","0.40594059405940597"
"0.42733228710425486","1","1","","36081085500","0.4262882108061907","0.14434473792687952","0.4717460294965802","0.6592045412264798","0.10810810810810811","0.24103737604881806","0.27874696865966875","0.26366577057813156","0.5810017653040039","0.591329827197595","0.30811028375930766","0.03694558184602886","0.4744875556915672","0.7317368138199076","0.5371644481112702","0.0","0.32881859431552046","0.8648648648648649","0.9408204036629028","0.1311686970885816","0.07588975332605573","0.5115989462819622","0.34698452071480096","0.7288600586254732","0.4925742574257426"
"0.4271576647386072","1","1","","36047036002","0.770838350365592","0.0","0.15684899910127578","0.6888305106270511","0.5658783783783784","0.15485074626865702","0.23896403755635737","0.5421095625145437","0.7890788700945667","0.7600342688559224","0.5608774401287984","0.30491759780653915","0.1511894319951777","0.6742741820283056","0.48997239128051806","0.0015992966819049878","0.3074468734733754","1.0","0.9781597024677198","0.2958190407414092","0.0952386772926548","0.19547117609587075","0.5657176536361802","0.3826140028574312","0.16089108910891092"
"0.42691413609025647","1","1","","36081026600","0.5971272429998008","0.2858353818767491","0.3419223340964718","0.20795727969029112","0.347972972972973","0.550769230769231","0.16449094491253805","0.558603478464815","0.6500437081652514","0.6057087297729008","0.46991346347353585","0.4723930152484003","0.47214300959337513","0.43975177877645466","0.10209654681051901","0.0","0.11208736482640863","0.7027027027027026","0.6277975954372951","0.1667403265533133","0.1571328284547312","0.5937605175606476","0.5913900822844859","0.4968885892941989","0.4801980198019803"
